1,0.0156862745098039,5
1,0.0196078431372549,278
1,0.0235294117647058,3
2,0.0117647058823529,7
3,0.0156862745098039,588
3,0.0196078431372549,66
4,0.0156862745098039,470
4,0.0196078431372549,140
4,0.0235294117647058,38
5,0.0156862745098039,103
5,0.0196078431372549,205
5,0.0235294117647058,73
8,0.0039215686274509,11
9,0.0156862745098039,37
9,0.0196078431372549,325
10,0.0156862745098039,232
11,0.0156862745098039,21
11,0.0196078431372549,393
13,0.0313725490196078,3
13,0.0352941176470588,99
13,0.0392156862745098,74
13,0.0431372549019607,54
13,0.0470588235294117,46
13,0.0509803921568627,40
13,0.0549019607843137,34
13,0.0588235294117647,32
13,0.0627450980392156,27
14,0.0196078431372549,3
14,0.0235294117647058,428
14,0.0274509803921568,120
14,0.0313725490196078,62
14,0.0352941176470588,54
14,0.0392156862745098,46
15,0.0078431372549019,549
16,0.0274509803921568,31
16,0.0313725490196078,189
16,0.0352941176470588,92
16,0.0392156862745098,62
16,0.0431372549019607,53
16,0.0470588235294117,44
16,0.0509803921568627,38
16,0.0549019607843137,32
16,0.0588235294117647,28
16,0.0627450980392156,23
18,0.0117647058823529,3
19,0.0117647058823529,538
20,0.0196078431372549,345
20,0.0235294117647058,138
21,0.0274509803921568,3
21,0.0313725490196078,516
21,0.0352941176470588,407
21,0.0392156862745098,405
21,0.0431372549019607,347
21,0.0470588235294117,193
21,0.0509803921568627,2
23,0.0078431372549019,7
26,0.0117647058823529,51
29,0.0196078431372549,17
29,0.0235294117647058,168
29,0.0274509803921568,71
29,0.0313725490196078,60
29,0.0352941176470588,11
32,0.0117647058823529,386
34,0.0235294117647058,21
34,0.0274509803921568,214
34,0.0313725490196078,90
34,0.0352941176470588,60
34,0.0392156862745098,49
34,0.0431372549019607,38
34,0.0470588235294117,30
34,0.0509803921568627,24
34,0.0549019607843137,21
34,0.0588235294117647,17
34,0.0627450980392156,15
38,0.0196078431372549,15
38,0.0235294117647058,246
39,0.0117647058823529,3
39,0.0156862745098039,205
41,0.0274509803921568,162
41,0.0313725490196078,74
41,0.0352941176470588,54
41,0.0392156862745098,45
41,0.0431372549019607,37
41,0.0470588235294117,30
41,0.0509803921568627,25
41,0.0549019607843137,22
41,0.0588235294117647,19
41,0.0627450980392156,17
43,0.0078431372549019,638
44,0.0235294117647058,231
44,0.0274509803921568,162
44,0.0313725490196078,104
45,0.0274509803921568,107
45,0.0313725490196078,125
45,0.0352941176470588,77
45,0.0392156862745098,57
45,0.0431372549019607,52
45,0.0470588235294117,44
45,0.0509803921568627,39
45,0.0549019607843137,32
45,0.0588235294117647,26
45,0.0627450980392156,21
46,0.0156862745098039,440
50,0.0235294117647058,7
50,0.0274509803921568,176
50,0.0313725490196078,109
50,0.0352941176470588,67
50,0.0392156862745098,56
50,0.0431372549019607,49
50,0.0470588235294117,40
50,0.0509803921568627,9
50,0.0549019607843137,2
53,0.0078431372549019,5
54,0.0235294117647058,79
54,0.0274509803921568,204
54,0.0313725490196078,186
54,0.0352941176470588,125
54,0.0392156862745098,77
54,0.0431372549019607,45
55,0.0156862745098039,3
55,0.0196078431372549,394
64,0.0156862745098039,150
64,0.0196078431372549,97
66,0.0156862745098039,23
66,0.0196078431372549,313
68,0.0078431372549019,3
71,0.0156862745098039,224
73,0.0235294117647058,401
73,0.0274509803921568,93
73,0.0313725490196078,59
73,0.0352941176470588,44
73,0.0392156862745098,38
73,0.0431372549019607,28
73,0.0470588235294117,25
73,0.0509803921568627,20
73,0.0549019607843137,16
73,0.0588235294117647,12
73,0.0627450980392156,11
76,0.0156862745098039,121
76,0.0196078431372549,166
77,0.0117647058823529,581
78,0.0156862745098039,356
78,0.0196078431372549,282
79,0.0196078431372549,656
79,0.0235294117647058,331
80,0.0156862745098039,23
80,0.0196078431372549,353
80,0.0235294117647058,187
81,0.0274509803921568,39
81,0.0313725490196078,228
81,0.0352941176470588,124
81,0.0392156862745098,80
81,0.0431372549019607,58
81,0.0470588235294117,46
81,0.0509803921568627,41
81,0.0549019607843137,35
81,0.0588235294117647,32
82,0.0235294117647058,7
82,0.0274509803921568,178
82,0.0313725490196078,80
82,0.0352941176470588,64
82,0.0392156862745098,51
82,0.0431372549019607,43
82,0.0470588235294117,39
82,0.0509803921568627,32
82,0.0549019607843137,26
82,0.0588235294117647,21
83,0.0078431372549019,7
84,0.0274509803921568,290
84,0.0313725490196078,96
84,0.0352941176470588,62
84,0.0392156862745098,50
84,0.0431372549019607,39
84,0.0470588235294117,32
84,0.0509803921568627,25
89,0.0117647058823529,555
90,0.0196078431372549,21
90,0.0235294117647058,239
90,0.0274509803921568,185
92,0.0196078431372549,531
92,0.0235294117647058,303
92,0.0274509803921568,102
96,0.0313725490196078,48
96,0.0352941176470588,37
96,0.0392156862745098,30
96,0.0431372549019607,24
96,0.0470588235294117,19
96,0.0509803921568627,16
96,0.0549019607843137,14
96,0.0588235294117647,6
98,0.0509803921568627,3
98,0.0549019607843137,149
98,0.0588235294117647,136
98,0.0627450980392156,86
99,0.0117647058823529,583
99,0.0431372549019607,39
