1,0.0274509803921568,41
2,0.0156862745098039,5
6,0.0196078431372549,17
8,0.0117647058823529,533
9,0.0313725490196078,523
10,0.0470588235294117,21
11,0.0313725490196078,5
11,0.0352941176470588,133
14,0.0313725490196078,27
15,0.0313725490196078,3
15,0.0352941176470588,31
16,0.0392156862745098,419
20,0.0274509803921568,113
21,0.0196078431372549,577
22,0.0392156862745098,9
23,0.0392156862745098,23
25,0.0470588235294117,3
26,0.0196078431372549,2
27,0.0235294117647058,4
27,0.0274509803921568,123
28,0.0431372549019607,11
29,0.0235294117647058,5
29,0.0274509803921568,458
30,0.0392156862745098,517
32,0.0313725490196078,9
32,0.0392156862745098,1607
33,0.0313725490196078,7
33,0.0352941176470588,691
33,0.0431372549019607,1714
33,0.0470588235294117,1987
35,0.0352941176470588,7
36,0.0196078431372549,7
37,0.0235294117647058,11
38,0.0117647058823529,879
40,0.0196078431372549,7
40,0.0235294117647058,325
41,0.0235294117647058,15
43,0.0156862745098039,11
44,0.0274509803921568,13
44,0.0352941176470588,105
45,0.0235294117647058,5
46,0.0196078431372549,15
46,0.0313725490196078,180
47,0.0274509803921568,3
49,0.0235294117647058,20
50,0.0274509803921568,1051
51,0.0392156862745098,10
51,0.0431372549019607,125
51,0.0470588235294117,581
52,0.0352941176470588,59
55,0.0352941176470588,81
55,0.0431372549019607,2
56,0.0392156862745098,1089
58,0.0352941176470588,3
58,0.0392156862745098,275
59,0.0274509803921568,9
61,0.0274509803921568,3
61,0.0313725490196078,17
61,0.0392156862745098,5
61,0.0431372549019607,5
61,0.0470588235294117,2
63,0.0235294117647058,211
65,0.0078431372549019,3
66,0.0392156862745098,9
67,0.0352941176470588,21
68,0.0392156862745098,41
69,0.0627450980392156,21
70,0.0313725490196078,8
71,0.0627450980392156,3
72,0.0352941176470588,8
72,0.0392156862745098,9
72,0.0431372549019607,35
73,0.0274509803921568,311
73,0.0313725490196078,3
74,0.0196078431372549,8
74,0.0235294117647058,245
75,0.0196078431372549,5
78,0.0235294117647058,1213
79,0.0352941176470588,5
80,0.0196078431372549,23
81,0.0235294117647058,5
81,0.0274509803921568,153
84,0.0431372549019607,531
85,0.0352941176470588,7
85,0.0392156862745098,835
86,0.0196078431372549,27
87,0.0470588235294117,81
87,0.0509803921568627,76
88,0.0196078431372549,21
88,0.0431372549019607,502
89,0.0274509803921568,7
89,0.0352941176470588,5
90,0.0352941176470588,109
91,0.0196078431372549,3
92,0.0117647058823529,61
92,0.0156862745098039,2
95,0.0274509803921568,5
95,0.0313725490196078,563
96,0.0078431372549019,5
99,0.0392156862745098,1399
